1 2 3
23 20 420
24 14 441
25 10 604
1 2 557
17 18 234
16 22 615
14 18 26
20 1 331
4 20 68
21 23 262
12 4 133
11 13 428
9 11 101
25 22 81
7 15 448
16 5 296
6 19 165
10 15 417
18 19 388
11 16 10
23 4 215
8 16 255
11 24 90
13 23 61
19 7 475
19 22 380
18 5 150
10 16 364
3 8 184
16 21 624
3 19 552
19 24 537
19 16 101
17 2 371
25 5 465
21 12 434
2 12 568
17 3 597
2 13 288
22 14 193
16 17 211
18 12 587
8 5 427
9 23 431
6 22 285
22 7 322
10 2 66
12 25 342
1 15 415
15 8 232
8 21 500
19 8 259
25 13 119
23 19 351
21 4 423
15 2 406
15 11 435
6 24 334
25 24 514
14 8 121
21 3 98
16 13 357
15 25 579
14 20 305
7 1 175
22 11 233
21 10 333
16 9 194
12 8 368
2 9 322
3 1 528
9 4 78
24 20 540
23 17 427
9 12 437
17 24 411
8 9 83
20 10 559
22 12 366
2 22 444
5 22 364
22 8 48
5 19 587
21 19 476
5 2 559
7 21 180
6 14 338
13 21 109
16 20 77
5 15 171
25 17 404
20 25 22
1 25 563
15 12 160
5 1 146
20 8 36
14 11 616
6 9 523
16 6 156
18 22 572
19 12 86
5 24 437
10 4 112
7 25 347
8 13 445
24 2 526
6 8 390
13 17 385
7 13 332
25 8 565
5 23 596
4 6 65
16 24 44
22 9 434
9 25 296
17 15 105
16 15 102
22 10 583
1 6 201
21 11 183
25 4 455
21 2 240
5 12 365
3 7 159
18 23 261
16 14 173
1 10 109
10 12 314
13 10 299
3 15 143
5 7 322
2 19 129
13 3 273
3 18 549
6 2 33
1 4 574
24 1 174
17 5 507
16 23 581
11 6 4
15 6 34
11 25 316
23 3 380
5 11 447
6 23 49
11 4 9
25 14 274
7 14 364
19 15 157
6 12 236
20 12 488
25 16 100
19 14 38
15 22 440
25 2 138
4 15 428
10 6 592
1 8 359
3 6 454
7 10 68
21 25 188
9 13 68
24 8 116
2 16 571
23 10 540
14 5 345
11 23 37
19 10 105
10 9 181
17 7 540
11 10 555
9 7 66
10 3 170
1 19 133
6 25 357
18 25 394
1 22 345
9 14 552
1 14 106
2 11 287
7 8 403
7 4 109
19 17 86
24 3 389
11 8 601
20 9 371
18 16 440
4 24 461
18 24 493
21 5 583
12 1 136
5 20 204
14 2 273
4 19 532
3 9 547
4 16 43
9 24 213
20 17 373
11 17 420
2 4 369
10 24 265
7 23 500
13 14 116
15 9 332
18 13 494
14 3 407
23 1 519
13 19 511
18 11 302
21 24 250
8 18 600
20 11 146
18 15 98
14 23 68
17 14 347
21 15 130
18 10 431
3 5 442
6 17 596
6 18 140
5 13 223
9 21 255
2 18 460
8 23 41
6 5 566
16 3 7
18 20 438
24 12 211
5 4 145
24 7 279
21 20 582
15 14 497
23 2 399
2 8 545
21 1 614
3 12 356
11 1 494
4 8 25
22 17 293
23 22 576
7 6 450
11 3 389
7 2 598
13 24 97
1 18 458
19 20 199
25 3 150
8 17 388
3 22 338
3 2 165
6 20 176
5 9 365
23 12 384
4 14 131
23 25 588
22 4 614
15 20 123
12 14 537
20 2 452
21 17 91
13 4 96
13 22 106
21 14 26
12 17 440
24 23 14
5 10 339
20 13 41
9 1 450
10 8 168
17 1 593
24 15 169
18 7 77
11 19 447
15 23 98
22 21 240
6 13 350
25 19 405
16 7 422
3 20 263
7 12 392
3 4 309
13 12 396
17 4 201
9 18 203
9 17 295
12 16 99
22 24 610
18 21 172
11 12 513
7 11 467
13 13 325
14 1 498
15 11 432
16 6 327
17 1 565
18 15 651
19 9 534
20 18 242
21 4 673
22 4 667
23 18 374
24 2 554
25 12 478
26 22 639
1 2 181
3 9 658
13 18 409
20 9 336
15 24 311
11 14 294
21 5 291
20 24 99
6 25 5
13 11 10
2 12 118
12 20 113
18 8 444
13 4 427
11 18 400
12 4 231
4 26 44
2 23 648
2 13 118
14 16 597
2 3 411
11 20 28
16 7 397
3 17 675
13 5 628
12 24 444
18 25 488
21 22 387
9 12 166
13 1 422
25 20 478
14 2 200
16 19 199
4 25 179
18 22 623
9 21 464
19 26 612
25 1 76
5 14 464
15 1 517
7 19 95
26 24 249
14 25 310
8 23 314
24 16 290
12 19 355
13 19 431
1 22 281
14 20 609
17 21 114
11 22 85
2 21 544
15 20 178
9 4 606
3 23 124
22 12 569
11 12 487
3 4 273
13 16 139
21 18 263
19 6 622
15 2 356
16 23 416
21 7 263
17 2 312
4 1 434
12 13 473
8 16 242
24 18 401
10 7 543
22 5 278
3 8 660
6 8 612
8 2 469
6 13 174
11 10 555
10 6 374
7 4 198
1 6 257
7 2 515
10 3 664
18 14 205
11 19 297
3 5 46
13 3 567
5 26 205
14 3 404
14 10 13
25 22 22
6 5 215
26 18 448
10 12 69
18 10 125
5 16 151
3 24 484
19 8 525
19 5 547
10 1 4
9 18 452
20 5 521
7 20 664
24 6 173
16 1 253
12 6 643
5 10 514
1 7 629
23 9 179
2 6 531
7 24 390
21 8 630
6 15 597
14 19 172
7 18 493
17 25 106
18 6 638
17 9 179
11 16 161
19 4 110
4 18 219
5 4 543
14 23 360
21 12 456
21 16 553
7 5 594
16 4 422
7 9 650
19 24 572
6 22 94
3 20 585
16 10 397
5 17 293
11 26 532
16 17 516
1 18 268
17 24 621
24 10 75
17 6 158
6 21 557
5 23 480
6 11 46
2 5 472
19 2 417
26 12 124
13 10 334
6 14 548
14 26 661
10 2 485
24 25 541
5 12 622
26 25 585
26 10 210
5 25 167
12 17 75
13 9 592
3 18 224
6 4 229
19 3 578
8 7 526
13 17 203
25 21 366
16 25 353
19 10 130
24 8 310
5 1 18
12 23 478
8 26 502
23 22 455
11 1 528
7 14 103
20 21 499
16 18 328
22 14 430
1 9 377
3 25 188
15 13 327
3 7 191
8 9 539
23 4 127
20 2 646
6 26 413
22 20 645
2 18 208
7 11 38
9 6 456
15 7 414
14 13 143
15 10 59
21 23 97
17 8 90
2 25 290
3 12 615
19 20 158
14 4 630
12 8 463
18 12 268
9 16 402
8 25 388
25 15 19
10 25 105
17 7 616
4 20 159
19 17 198
22 8 415
5 11 381
22 3 320
3 21 621
23 11 647
22 17 7
6 23 206
13 23 645
24 11 164
8 20 660
4 8 105
17 26 31
14 21 674
5 15 505
8 11 496
26 13 168
21 1 608
17 18 183
22 2 309
11 3 537
26 20 219
3 26 465
11 25 560
14 24 278
20 10 30
21 19 485
15 21 642
16 15 639
23 10 490
17 14 192
13 8 647
26 2 385
14 9 85
23 24 436
7 26 100
10 21 238
8 10 185
23 20 270
25 23 573
9 15 124
1 8 421
10 4 627
18 5 544
13 21 335
22 13 258
10 9 283
25 13 347
7 23 585
12 15 217
4 2 674
11 17 305
11 4 190
13 24 473
16 22 251
3 16 366
22 19 546
25 9 64
19 18 156
12 7 242
17 15 498
20 17 285
11 9 59
19 23 172
6 7 155
14 15 168
24 22 394
15 22 479
16 2 562
10 22 90
2 11 428
24 21 341
3 15 35
5 8 520
12 1 115
8 14 104
14 12 462
9 26 340
19 1 436
4 15 434
20 13 282
26 16 119
17 10 222
22 7 544
5 9 116
8 15 470
17 4 376
26 23 575
21 26 578
4 24 304
25 7 212
2 9 28
23 15 615
9 24 179
3 1 6
23 17 516
13 7 274
20 6 250
19 15 504
24 5 575
25 19 2
16 20 462
16 12 640
24 1 289
15 26 395
1 26 68
20 1 645
21 11 408
3 6 564
22 9 392
23 1 320
13 14 351
14 1 531
15 2 554
16 13 186
17 5 580
18 11 272
19 17 34
20 11 153
21 7 39
22 18 457
23 10 229
24 22 624
25 3 258
26 21 708
27 1 574
1 2 265
18 20 191
10 14 16
19 1 504
21 9 225
19 16 478
26 4 518
13 18 719
26 14 64
22 3 250
17 22 95
13 12 346
15 10 279
20 17 576
27 11 276
9 18 561
17 16 688
11 17 543
18 15 654
1 10 294
8 26 72
3 6 407
2 4 210
18 2 144
17 8 125
23 2 212
1 15 87
24 21 715
24 19 458
18 19 653
9 14 331
26 17 720
1 22 257
8 7 367
4 7 613
26 12 123
23 5 287
8 23 16
7 5 182
3 11 360
8 18 496
19 5 384
25 10 484
4 19 671
15 7 439
9 25 447
4 14 679
21 10 308
27 14 491
5 1 525
22 27 57
15 22 108
14 20 343
5 6 141
11 13 284
8 22 155
1 20 464
17 6 404
8 10 505
3 24 283
17 18 391
19 11 5
2 7 313
5 3 519
16 2 301
10 18 306
17 21 56
17 25 628
7 25 0
11 15 211
25 11 586
21 15 656
11 14 546
12 6 525
4 23 314
14 23 668
24 26 328
1 17 623
12 9 298
27 2 96
24 1 557
12 4 29
1 21 352
13 4 612
11 8 207
19 25 80
7 16 355
20 16 183
11 2 481
3 20 575
14 6 432
14 15 234
20 27 227
20 23 612
9 22 539
22 21 75
16 8 367
19 2 248
5 16 482
17 9 275
5 9 267
1 16 194
11 4 377
20 26 63
7 1 93
1 23 585
8 12 657
3 13 353
20 10 628
24 7 166
13 22 538
12 15 186
5 2 427
8 3 517
24 25 551
20 25 479
17 14 497
18 1 245
3 15 610
6 9 617
7 19 137
9 4 506
1 26 574
26 2 149
16 4 593
13 27 14
6 25 536
19 20 258
8 4 234
19 23 194
8 27 56
25 15 184
19 15 115
4 3 129
25 27 665
6 19 372
16 24 476
10 3 74
18 24 469
22 20 225
24 8 672
5 12 302
26 19 123
23 12 577
19 22 247
17 24 581
9 16 531
23 9 407
10 6 397
27 15 42
23 18 464
18 26 320
6 13 148
27 6 583
24 6 640
14 2 568
9 8 481
11 24 304
25 14 127
13 9 159
9 3 70
9 7 285
3 2 132
26 10 287
24 4 282
9 26 51
14 24 73
25 22 608
14 7 268
26 27 422
16 3 719
6 15 268
21 2 473
5 27 700
15 26 469
11 10 376
17 7 316
4 21 660
21 18 56
22 5 232
12 25 437
20 24 442
23 6 593
10 22 86
13 15 379
12 27 661
11 7 69
10 5 496
14 19 255
21 27 587
22 6 169
25 18 539
23 15 572
10 27 324
26 22 460
1 4 245
18 4 204
6 16 34
17 3 462
15 8 148
6 11 144
24 10 190
12 3 708
22 11 333
5 20 493
20 13 613
1 8 529
6 1 482
18 16 185
13 26 276
11 16 142
23 17 104
20 6 145
3 27 606
8 14 1
4 17 591
22 14 619
21 20 0
5 4 107
16 12 295
21 13 174
1 3 270
5 24 139
14 16 363
7 23 16
25 4 173
25 2 577
3 26 165
8 6 268
12 7 578
25 5 104
19 10 13
10 4 398
10 16 207
10 13 283
17 27 667
3 19 117
12 20 578
16 27 308
8 20 410
14 5 563
16 22 528
25 1 304
21 5 545
21 14 233
25 23 626
26 7 529
26 6 34
13 1 661
23 13 384
4 22 489
6 7 146
13 17 341
5 26 564
4 20 545
15 24 242
6 4 160
6 2 486
12 10 307
3 18 33
7 10 690
3 21 20
24 2 33
19 12 388
11 5 667
4 15 447
27 19 411
14 3 2
4 27 163
18 7 548
17 15 240
12 22 316
14 18 102
16 21 463
25 16 621
19 13 286
27 7 304
23 26 96
2 17 168
20 9 514
20 15 136
15 9 649
22 23 291
9 24 606
24 12 647
16 15 636
10 9 316
22 2 665
17 12 65
10 17 505
7 13 371
21 11 203
12 2 477
24 13 272
2 8 489
11 9 561
18 5 115
25 8 435
5 15 77
23 11 710
7 20 183
11 26 610
9 19 151
6 18 383
14 13 402
1 12 42
13 2 177
7 3 573
21 19 270
2 10 496
27 24 407
12 18 530
23 16 668
9 27 18
20 2 203
13 8 528
23 27 643
21 23 313
11 12 46
21 8 291
12 14 79
1 11 604
23 24 182
13 5 19
18 27 551
6 21 351
21 12 233
23 3 697
1 9 480
8 5 398
21 25 574
9 2 355
19 8 502
26 25 106
7 22 616
16 26 393
25 13 537
14 14 378
15 1 638
16 9 557
17 14 143
18 2 597
19 14 201
20 16 23
21 11 362
22 10 324
23 9 107
24 12 546
25 4 66
26 2 172
27 15 583
28 3 18
1 2 107
22 20 103
16 26 660
7 13 518
20 10 26
2 8 255
2 28 123
21 26 12
15 7 728
22 3 85
12 10 750
16 14 245
25 14 671
10 28 127
1 3 232
11 16 155
14 1 378
25 22 668
25 17 498
9 11 224
8 24 229
16 21 117
25 21 4
9 7 236
19 23 151
17 23 289
25 28 173
18 4 260
24 28 652
2 20 130
3 11 125
8 27 34
25 23 374
13 16 56
9 18 134
20 6 1
14 3 96
3 4 447
11 28 215
13 3 105
15 14 231
6 12 25
15 18 159
27 17 215
8 7 110
11 24 655
8 26 511
11 14 175
5 24 662
8 5 701
6 18 692
24 13 477
10 15 636
20 3 611
6 17 112
13 26 384
7 23 319
12 19 197
19 10 45
4 28 63
24 7 199
9 28 253
1 19 772
9 14 232
26 19 624
19 3 329
13 14 72
19 9 659
23 20 722
11 25 151
23 27 683
15 12 676
13 23 84
15 25 173
22 26 679
7 6 764
14 8 173
24 2 405
19 24 220
23 22 674
1 6 409
1 18 759
10 9 390
16 15 144
8 28 247
14 7 556
11 10 59
14 27 321
20 4 211
20 9 380
16 10 427
4 17 46
10 7 80
19 11 490
13 11 755
19 8 374
27 21 627
3 18 30
5 1 223
8 16 712
21 19 722
4 19 716
27 24 343
9 27 117
14 22 87
6 13 391
18 25 109
13 17 289
10 21 532
16 24 158
4 1 531
2 25 90
25 20 503
12 2 34
23 15 261
26 20 748
8 25 201
24 25 732
9 21 583
10 3 511
16 4 325
6 21 291
4 14 536
27 20 771
22 17 720
2 21 519
19 22 80
5 13 724
10 2 563
22 12 707
4 27 42
24 26 434
8 20 648
24 6 672
17 26 507
12 26 752
3 17 627
10 14 586
20 12 454
18 26 576
17 5 539
5 9 202
13 15 634
16 1 607
23 10 234
20 19 321
17 19 82
16 2 626
4 23 44
12 8 620
22 18 232
1 25 216
19 18 150
16 12 703
3 2 18
14 2 168
14 26 385
15 19 107
24 18 629
13 28 66
15 6 347
17 18 687
2 19 616
27 28 217
1 28 518
8 17 363
15 5 528
25 3 576
22 15 642
8 4 749
19 5 429
20 5 218
10 5 452
1 23 133
12 9 672
28 20 559
17 16 735
3 16 672
21 14 404
25 27 413
15 21 12
4 26 467
4 6 246
5 3 2
18 28 598
11 5 730
7 2 549
3 12 608
25 6 502
16 25 468
25 12 356
14 23 170
22 27 108
11 2 459
25 7 400
2 13 197
28 15 188
13 8 97
9 3 454
21 12 722
1 12 21
10 27 293
24 3 575
13 27 484
10 6 761
27 19 1
25 5 571
12 5 130
4 13 121
24 4 720
9 2 704
22 11 385
18 12 438
21 7 509
10 18 408
18 20 518
5 28 331
15 17 103
19 7 372
17 24 429
11 27 397
28 17 89
27 6 688
7 11 458
6 22 414
20 14 681
13 9 16
23 8 173
14 18 627
27 1 232
22 1 591
11 6 765
8 1 440
7 5 497
4 22 100
15 9 511
19 13 703
26 25 359
26 9 664
26 15 696
11 1 753
21 24 90
3 7 531
13 10 202
20 21 541
28 23 243
26 23 126
9 6 484
1 24 561
14 6 302
3 15 34
7 12 19
2 15 173
18 13 507
8 9 610
5 14 644
26 10 213
2 22 124
5 26 364
19 28 456
13 21 540
26 11 719
8 6 560
15 20 625
20 17 769
20 7 390
8 22 277
5 23 479
24 23 410
18 27 709
5 22 68
26 7 715
18 7 190
8 15 286
7 1 226
6 16 355
24 15 420
7 28 248
23 3 144
23 6 487
2 4 473
9 25 256
12 4 767
11 8 552
17 1 761
25 10 677
25 13 244
16 22 496
9 1 766
17 12 84
4 10 738
7 17 126
27 16 287
28 21 35
23 21 514
19 16 425
21 8 276
27 2 36
10 8 570
20 24 556
22 13 714
11 20 258
5 6 610
16 7 187
8 3 71
9 22 622
21 17 86
26 1 211
22 21 435
23 18 662
24 22 604
6 19 653
14 12 358
21 3 465
20 13 229
5 16 399
5 2 235
26 6 748
6 28 402
27 12 185
17 11 644
12 28 171
16 23 769
7 22 128
17 2 770
24 9 161
28 26 10
2 23 193
20 1 541
10 24 363
3 6 512
18 5 301
27 7 358
21 1 355
4 21 219
1 13 549
4 9 77
3 27 243
24 14 62
16 18 779
4 5 482
11 12 398
27 5 440
16 28 237
1 10 411
11 18 683
26 27 691
19 25 44
21 18 376
17 9 71
26 3 722
4 7 435
15 11 400
5 21 139
4 15 532
12 23 364
28 14 356
10 17 133
4 11 31
11 23 728
6 2 3
18 8 424
28 22 415
13 12 148
14 15 406
15 1 86
16 14 165
17 4 102
18 11 12
19 9 422
20 5 215
21 7 279
22 19 452
23 10 367
24 5 162
25 7 117
26 19 679
27 19 295
28 3 1
29 16 671
1 2 320
22 4 498
13 11 600
27 15 193
15 22 168
22 11 504
10 3 218
28 17 57
3 2 112
12 3 460
8 26 191
12 2 688
14 15 541
26 12 77
18 22 581
27 24 372
5 22 246
21 13 800
23 9 803
17 5 637
5 15 147
28 8 360
18 27 269
6 10 346
15 23 86
25 8 298
10 21 78
19 14 571
18 2 113
3 25 517
1 3 637
11 29 65
16 9 411
23 24 257
26 11 476
5 12 341
25 24 765
1 16 71
14 4 615
3 6 465
25 18 123
25 16 633
22 9 714
22 23 804
4 8 501
27 20 675
5 25 275
8 24 828
7 3 360
24 2 413
12 9 806
25 9 680
27 6 490
21 27 174
28 7 772
10 7 574
23 13 667
28 29 404
22 12 166
15 11 140
24 6 737
3 11 291
29 8 601
27 29 447
14 23 264
27 23 6
17 15 410
1 26 336
15 29 237
1 5 133
4 7 184
24 14 786
21 5 152
8 14 745
7 9 448
23 20 113
7 12 720
19 18 133
3 22 45
8 3 428
2 10 310
14 25 247
14 20 596
8 20 602
12 15 63
26 25 486
7 22 434
2 27 797
4 19 836
10 24 243
26 15 714
2 26 469
29 4 224
26 21 741
7 18 38
6 22 349
16 2 282
24 1 444
1 25 397
5 9 451
17 18 752
9 15 716
22 8 18
4 23 78
17 3 343
23 2 609
17 23 213
19 7 45
7 16 557
12 10 238
18 1 231
24 11 175
12 20 459
28 13 742
28 21 97
7 5 326
5 13 32
20 3 625
12 13 315
4 10 114
1 10 124
28 18 397
3 14 749
28 6 357
18 29 141
10 22 451
19 24 251
20 15 215
10 5 186
1 22 228
6 17 806
3 27 641
3 15 34
8 15 831
9 28 202
11 10 413
11 25 452
12 24 685
9 21 64
2 25 720
17 8 786
15 7 428
29 9 459
9 20 743
6 9 327
4 25 632
10 28 203
9 3 818
7 17 238
16 12 431
10 13 324
29 2 463
8 2 327
4 21 554
7 13 621
6 5 485
20 16 646
6 20 237
16 3 321
2 20 580
5 11 293
1 12 333
9 10 207
6 25 259
10 8 318
16 10 355
20 17 248
29 21 137
26 22 277
21 8 179
15 6 312
18 24 756
10 29 66
18 20 252
2 6 698
23 12 130
7 2 81
10 19 38
21 14 502
19 17 524
19 16 500
29 24 824
6 26 64
4 15 131
4 16 693
6 1 422
28 23 169
19 8 431
20 24 747
24 22 823
23 25 539
1 21 236
27 26 721
15 24 19
2 5 664
13 17 454
27 1 835
21 17 179
6 4 718
7 24 714
4 20 355
27 11 524
10 25 269
9 1 417
20 21 838
4 18 430
29 1 785
9 27 78
12 21 35
3 19 344
12 25 728
6 18 343
13 1 540
7 1 799
28 12 500
19 23 306
20 10 290
28 25 677
26 5 180
19 2 474
11 21 712
18 8 576
22 21 398
9 24 359
13 22 29
17 2 171
16 26 829
26 29 463
16 13 185
2 4 338
13 8 323
14 28 788
26 17 784
12 11 39
23 18 26
28 22 808
13 15 598
14 7 346
18 3 78
7 20 144
29 19 296
23 16 262
13 26 206
3 4 493
3 29 755
13 14 721
17 16 691
13 2 351
14 6 811
9 2 805
18 10 684
24 4 466
12 19 647
10 14 596
5 3 88
25 19 525
18 14 773
4 11 414
14 1 749
19 15 353
22 2 70
5 8 666
19 28 272
24 28 781
16 24 328
21 19 86
17 24 396
27 22 428
28 15 710
23 26 400
28 5 357
12 27 514
21 3 28
26 7 158
6 12 14
17 25 588
27 4 291
1 4 646
16 6 356
7 23 686
15 18 433
18 13 307
4 26 97
10 17 56
26 24 190
1 17 807
21 18 695
20 22 148
9 14 506
6 29 456
17 29 512
29 14 411
16 22 714
6 13 542
6 21 828
12 17 270
14 26 176
23 3 278
16 27 701
8 27 825
22 14 9
21 16 331
16 11 444
20 19 796
29 25 148
4 28 96
25 15 193
5 27 359
12 14 320
6 11 166
26 3 732
11 14 686
22 17 296
17 11 53
29 7 640
14 5 766
26 9 618
1 20 265
16 28 325
5 19 655
14 27 468
29 12 760
28 26 494
16 18 109
29 22 145
7 6 558
21 25 264
11 9 763
4 5 279
29 23 27
11 23 609
4 12 423
8 1 474
24 3 599
29 13 509
13 24 671
8 6 29
26 20 3
22 25 727
16 8 9
5 16 591
2 28 320
11 28 344
11 1 755
23 1 443
10 27 607
19 13 481
8 12 672
16 15 42
26 10 797
11 8 687
17 27 199
4 9 334
4 13 790
18 26 392
7 11 541
2 11 199
19 11 501
21 24 377
23 6 129
17 9 838
20 25 17
27 7 140
13 27 13
6 19 646
13 25 822
13 9 633
13 3 332
20 13 700
23 21 205
8 9 218
2 14 385
21 2 229
9 18 690
18 5 264
28 20 642
27 25 330
15 10 705
28 1 737
18 12 732
15 2 679
20 11 291
19 1 604
23 8 362
8 7 511
20 29 53
15 21 827
5 23 364
29 5 117
14 17 550
27 28 116
15 15 435
16 1 184
17 5 848
18 13 231
19 2 131
20 16 496
21 19 486
22 13 160
23 12 41
24 2 316
25 13 761
26 1 187
27 17 336
28 25 112
29 2 594
30 25 895
1 2 760
27 30 531
28 4 762
10 8 668
18 11 306
20 21 241
23 22 557
24 4 633
14 13 22
14 30 782
11 22 413
8 25 328
9 24 96
26 4 402
7 25 643
29 16 352
14 11 85
28 3 207
26 8 751
18 14 390
13 24 261
28 23 788
18 6 366
16 22 161
14 29 514
30 8 153
19 3 602
20 12 885
21 16 630
4 6 262
15 14 76
24 11 494
9 2 655
14 22 321
24 23 73
1 18 31
25 21 793
29 28 93
6 29 606
11 13 160
4 20 15
20 13 835
26 14 198
21 27 699
5 21 174
12 11 727
24 6 351
27 11 349
24 28 346
13 28 235
30 23 428
18 5 326
19 9 68
13 26 381
17 7 208
10 22 385
1 11 717
12 6 550
6 25 48
18 7 187
5 6 509
5 15 26
24 3 754
2 16 172
15 24 110
5 3 461
30 26 471
20 7 798
30 4 702
10 16 459
15 30 537
2 23 601
16 8 444
27 10 521
23 21 761
14 24 615
24 7 866
4 9 243
26 2 223
20 3 605
13 7 37
17 25 376
28 17 339
12 29 252
25 22 867
16 14 628
20 18 432
7 19 707
6 1 13
22 9 602
14 28 501
8 20 521
18 2 558
30 10 595
6 28 402
23 3 866
14 25 15
19 17 28
23 10 476
28 8 130
28 19 703
7 12 361
30 3 301
9 28 898
14 1 597
6 8 265
4 10 492
16 18 250
24 20 518
26 19 100
19 30 818
17 1 111
9 21 588
18 26 677
13 21 566
17 9 464
28 21 771
21 10 442
3 18 428
25 27 286
17 18 107
5 16 884
9 7 550
15 4 179
6 17 230
15 9 799
27 12 337
5 28 693
26 20 556
12 25 478
2 14 275
13 27 345
9 30 682
5 27 527
17 2 839
9 6 511
26 11 313
13 30 166
1 30 478
7 5 817
24 17 513
9 25 264
21 2 899
15 2 539
5 30 71
4 17 639
23 9 428
21 15 545
22 24 158
24 29 600
25 20 636
18 19 828
13 6 166
21 30 364
5 8 545
19 23 704
27 3 209
17 26 383
7 2 423
27 26 27
11 17 182
6 16 223
12 24 124
26 5 885
19 16 323
14 10 254
23 4 263
19 1 428
2 5 286
6 3 433
29 21 209
6 20 587
27 18 121
7 27 872
20 27 247
10 18 508
16 7 195
28 12 83
15 8 2
15 10 713
16 4 261
21 17 817
19 14 789
1 10 188
7 29 178
21 6 180
7 8 244
8 24 395
2 8 870
2 10 700
24 26 482
25 3 734
1 9 434
12 18 453
2 11 641
2 12 560
13 3 277
2 28 218
7 28 84
10 5 264
10 11 741
12 10 856
1 22 77
21 24 18
25 18 538
1 7 622
18 4 462
1 15 201
9 14 40
4 21 112
23 6 135
13 4 579
22 3 811
4 29 702
18 29 572
14 23 0
17 13 164
24 19 697
20 17 499
15 22 607
18 15 441
6 19 456
5 24 191
5 11 318
29 26 612
11 9 319
8 3 432
27 9 810
8 9 112
6 2 281
18 9 34
29 25 273
19 11 343
10 24 345
26 22 668
29 9 638
3 29 80
22 8 67
21 14 777
6 7 836
25 1 891
17 14 499
8 23 387
8 19 84
1 29 481
23 29 54
3 15 443
6 11 429
21 8 898
9 13 701
8 1 892
17 22 838
30 18 242
4 8 575
3 17 523
10 9 351
27 28 70
12 15 60
12 3 303
4 27 686
12 4 290
19 4 803
21 7 839
11 8 481
17 30 707
20 23 275
4 3 18
1 3 511
23 27 573
13 19 0
8 13 18
18 28 296
10 28 199
25 2 146
27 6 465
8 14 644
15 20 895
25 19 168
23 26 378
28 20 643
25 16 112
13 29 510
1 24 711
25 24 445
29 17 718
4 7 47
19 29 411
8 17 800
20 22 151
5 19 291
22 6 564
5 4 789
25 26 124
16 23 740
13 16 48
25 11 737
24 27 141
16 9 480
13 1 750
20 9 655
28 16 290
3 11 757
24 30 650
18 23 198
6 14 365
26 15 684
12 30 147
22 28 601
21 3 782
20 1 161
14 12 493
20 10 98
22 19 770
11 16 520
10 29 859
17 12 177
1 28 749
21 11 525
29 22 702
26 16 522
9 26 750
27 29 362
6 26 399
1 4 797
3 7 335
15 7 151
2 20 540
27 14 699
3 2 668
5 25 721
22 4 896
1 5 7
14 20 49
27 15 451
25 4 58
18 8 866
2 27 657
15 17 677
5 14 583
24 16 654
30 6 376
21 18 682
29 8 28
27 8 741
7 30 551
27 22 225
2 4 124
13 10 152
16 15 524
17 16 737
22 18 361
30 2 222
26 21 176
20 19 107
15 11 168
17 10 300
26 28 597
13 23 889
7 10 280
30 11 893
26 10 399
1 12 301
2 13 798
29 11 41
12 22 649
3 16 593
13 15 753
9 3 587
4 14 329
5 12 152
10 3 399
19 10 349
19 12 166
15 19 167
21 22 691
16 30 767
5 29 600
26 3 861
15 29 822
22 7 169
3 14 239
18 24 435
11 20 676
7 14 196
16 12 274
9 5 589
26 7 491
19 27 851
30 28 260
26 12 442
13 12 243
23 25 581
15 25 871
6 10 333
27 1 28
30 22 55
7 23 282
6 15 630
29 20 781
29 30 706
23 1 164
22 2 398
12 21 485
15 23 359
30 20 258
5 23 761
11 28 569
5 22 60
16 27 885
4 11 569
10 25 293
23 17 450
11 7 599
1 21 85
12 9 791
12 8 528
20 5 810
28 15 347
13 5 138
23 11 813
15 16 465
16 1 682
17 12 87
18 3 358
19 16 616
20 5 79
21 16 425
22 10 888
23 8 910
24 7 820
25 9 49
26 9 357
27 24 37
28 15 44
29 20 827
30 4 15
31 15 243
1 2 697
30 21 398
16 2 640
23 17 345
12 9 860
28 18 419
11 5 468
30 22 77
5 29 708
13 19 362
28 17 605
11 16 562
4 29 778
22 20 699
25 31 180
10 31 159
15 4 498
5 17 500
2 12 451
21 31 42
4 17 331
17 19 270
15 20 850
3 6 440
1 30 516
26 8 50
28 22 640
29 24 346
2 24 387
17 11 789
27 12 462
15 29 697
7 12 1
18 12 379
24 10 189
11 2 783
30 28 59
20 25 113
23 24 320
7 10 454
22 3 185
2 21 687
3 7 789
8 28 301
9 7 705
18 6 453
15 23 630
2 14 189
11 31 254
13 30 673
22 17 493
23 21 909
30 18 249
8 24 580
25 27 660
20 7 494
15 21 383
11 12 780
4 3 856
30 25 442
9 21 23
10 28 760
31 19 71
9 22 397
28 29 891
7 17 552
4 5 434
7 5 916
26 12 419
2 18 897
11 24 515
3 19 944
24 5 768
28 19 946
21 12 329
26 10 271
30 27 305
26 22 378
11 7 952
21 6 474
17 14 776
20 16 504
6 8 705
26 19 73
18 29 345
15 22 650
16 26 3
19 2 578
2 22 885
19 6 54
10 13 28
15 5 703
18 20 328
15 26 366
11 13 679
10 2 182
11 21 106
30 26 161
6 7 776
20 9 144
19 23 741
16 9 233
1 22 195
26 6 856
3 14 773
30 24 307
26 1 761
7 30 539
17 10 175
24 31 628
22 21 165
22 11 360
14 15 843
3 13 668
1 5 326
18 11 107
4 28 414
18 22 745
17 2 401
23 30 954
4 26 298
13 21 85
16 17 125
31 5 497
7 4 269
